,id,location_lat,location_lon
223,1238213392625778688,50.957361999999996,4.7367475
224,1238212187707105280,51.08374600000001,3.7145620000000004
225,1238211855467917313,50.855017,4.375468
226,1238211014572806146,50.9899275,3.871761
227,1238209019409547274,51.069478499999995,3.4283405
228,1238208205794222080,50.912478,4.650217
229,1238207934297001984,50.881926,4.8295455
230,1238206685908471808,50.782320500000004,3.9037705
231,1238206362754179074,50.793890000000005,3.1498779999999997
232,1238206178372603909,50.9246275,5.3133325
233,1238205562996867084,51.08374600000001,3.7145620000000004
234,1238205062813532170,50.839366999999996,3.359328
235,1238204470493941761,50.885311,3.2302035
236,1238201055709667329,50.959621000000006,4.6375555
237,1238200272511516684,50.888053,4.0590915
238,1238200155557498880,51.08374600000001,3.7145620000000004
239,1238199773158662146,50.995511,4.8554875
240,1238198819629805569,51.069478499999995,3.4283405
241,1238197912364072961,51.3289905,4.6323870000000005
242,1238197365691088897,51.0286775,4.095382
243,1238195742046642177,51.0953975,4.414993
244,1238194883707523074,51.260733,3.2221634999999997
245,1238194797355073538,51.2605565,4.3581900000000005
246,1238194504848506881,51.2605565,4.3581900000000005
247,1238193175514304513,50.99873,5.180352500000001
248,1238191730521972736,50.855017,4.375468
249,1238190758240432131,50.8335415,4.4404155
250,1238188943792918531,51.2605565,4.3581900000000005
251,1238187897817305089,50.957657,3.0236645
252,1238187376595341317,50.915005,3.9518055
253,1238185670360870913,50.82067050000001,4.375364
254,1238185476827291649,51.08374600000001,3.7145620000000004
255,1238185419621175297,50.99873,5.180352500000001
256,1238184889876385793,50.9246275,5.3133325
257,1238183239648501761,51.326901,4.3715475
258,1238183040909815810,51.259747,4.23725
259,1238182202460057606,50.788536,4.2434945000000015
260,1238181334960439297,51.2605565,4.3581900000000005
261,1238180926619869184,51.007162,3.3694305
262,1238180183401730049,51.2605565,4.3581900000000005
263,1238179735055802369,51.2605565,4.3581900000000005
264,1238179725308301312,50.831752,4.754976999999999
265,1238178463791661060,50.802761,3.2797940000000003
266,1238178152515547140,50.99873,5.180352500000001
267,1238177523457982465,51.2605565,4.3581900000000005
268,1238177185296519169,51.146834000000005,4.484354
269,1238177173866975233,51.259747,4.23725
270,1238176679299887104,51.3289815,4.936724
271,1238176533820461056,51.2605565,4.3581900000000005
272,1238176333563334660,51.2605565,4.3581900000000005
273,1238176155108347905,51.2605565,4.3581900000000005
274,1238176065777995779,51.310008,4.4996170000000015
275,1238176042180849668,50.821153499999994,3.9969245
276,1238175903051546626,51.0011135,3.7995845
277,1238175657370226693,51.32862400000001,4.4549825
278,1238173384950845445,50.9246275,5.3133325
279,1238172997720190981,51.2382775,5.138714
280,1238170387575386112,50.9899275,3.871761
281,1238169926235566080,51.1456475,4.3403995
282,1238169395777753089,50.7681995,4.5327055000000005
283,1238169053010841600,51.191032,3.100987
284,1238167751094657024,51.165833,4.986085500000001
285,1238166711628685314,51.08374600000001,3.7145620000000004
286,1238162234607579136,51.2605565,4.3581900000000005
287,1238162034224701441,51.2140585,2.922
288,1238159626228678656,50.961441,5.6813715
289,1238159095875633160,51.260733,3.2221634999999997
290,1238158471037624320,51.2999,3.140572
291,1238158386837020672,50.980468,3.7369885000000003
292,1238158141679906818,50.8690865,4.407018
293,1238157956463702016,50.782320500000004,3.9037705
294,1238156954595463168,51.08374600000001,3.7145620000000004
295,1238156879454441472,50.843924,4.493853
296,1238156765914705920,51.2605565,4.3581900000000005
297,1238156510552829954,51.390933000000004,4.751848000000001
298,1238155681938788352,50.888053,4.0590915
299,1238155394591141888,51.204814,4.5221645
300,1238155170065920005,51.08374600000001,3.7145620000000004
301,1238155105574227969,50.873588500000004,4.3089889999999995
302,1238154995004059648,50.842353499999994,4.470987
303,1238154844717953024,51.2605565,4.3581900000000005
304,1238153680203010048,50.811988,3.0527830000000002
305,1238152371001229312,51.0505105,4.3743365
306,1238151445192552448,50.864197999999995,3.8069135
307,1238151011396718592,51.2605565,4.3581900000000005
308,1238150933021954048,50.8690865,4.407018
309,1238150742923522049,51.0630745,4.7386125
310,1238150184430899201,51.2605565,4.3581900000000005
311,1238148053405753356,51.333171500000006,3.3050085
312,1238147109838368772,51.08374600000001,3.7145620000000004
313,1238146568810827776,50.884046000000005,4.7053865
314,1238142039939825664,51.034881,4.4595319999999985
315,1238140514421145605,50.9283025,4.4240275
316,1238140014455816192,50.855017,4.375468
317,1238138215539912705,50.855017,4.375468
318,1238138214210289664,51.08374600000001,3.7145620000000004
319,1238138110095089666,50.831921,5.097608999999999
320,1238137393879842816,50.8597455,3.27108
321,1238136705703710727,51.061145,5.2328635000000014
322,1238135882449911809,50.884046000000005,4.7053865
323,1238135346891718656,50.855017,4.375468
324,1238134124432560131,51.0029565,4.7135095
325,1238132876425801734,51.326901,4.3715475
326,1238132529145806848,51.2382775,5.138714
327,1238130865571606531,50.782320500000004,3.9037705
328,1238130354634047488,50.802761,3.2797940000000003
329,1238130082738307072,51.2605565,4.3581900000000005
330,1238130000571883522,51.190582000000006,3.5587565000000003
331,1238128801445486593,50.884046000000005,4.7053865
332,1238128245406601217,51.270005,4.5041294999999995
333,1238127885237575682,50.8660545,2.872818
334,1238126197646729218,51.2605565,4.3581900000000005
335,1238126080172662784,51.151734499999996,4.6587214999999995
336,1238124159152066561,51.2140585,2.922
337,1238123723334594565,50.9876485,5.383266000000001
338,1238121345050869761,50.862582,3.30873
339,1238120167235870720,50.884046000000005,4.7053865
340,1238119524257456128,51.2605565,4.3581900000000005
341,1238119212037611520,50.94709450000001,4.0733855000000005
342,1238118752656527360,51.2140585,2.922
343,1238117706320183304,50.94709450000001,4.0733855000000005
344,1238116954839318528,51.054944000000006,4.2310905000000005
345,1238115987268030464,50.995511,4.8554875
346,1238115300727496706,50.8661955,2.7010545
347,1238114877845188608,50.995511,4.8554875
348,1238114651352772610,50.884046000000005,4.7053865
349,1238114631765446656,51.08374600000001,3.7145620000000004
350,1238113489778020353,50.884046000000005,4.7053865
351,1238112930153082882,51.146834000000005,4.484354
352,1238110825119965184,50.8954745,4.565033000000001
353,1238110178735804416,51.08374600000001,3.7145620000000004
354,1238109301035667458,51.018511,4.5689595
355,1238108548640505856,51.2605565,4.3581900000000005
356,1238108505376161792,50.995511,4.8554875
357,1238102526710427648,50.884046000000005,4.7053865
358,1238102184224571392,51.326901,4.3715475
359,1238101888136085507,50.924295,4.4960185
360,1238101488750202882,51.2140585,2.922
361,1238101417572945921,50.884046000000005,4.7053865
362,1238099632078684160,51.08374600000001,3.7145620000000004
363,1238099612566802438,50.8625045,4.385111
364,1238099303433895936,50.855017,4.375468
365,1238097571110936576,50.828611,4.2921835
366,1238097457319460864,51.2292025,5.4638585
367,1238093821436735489,50.959621000000006,4.6375555
368,1238093489021345792,50.959621000000006,4.6375555
369,1238093050716528642,51.123374,4.3428875
370,1238092842502938625,51.034881,4.4595319999999985
371,1238092429322002434,51.2605565,4.3581900000000005
372,1238090133980819464,50.9876485,5.383266000000001
373,1238085426054860800,51.037844,3.800329
374,1238083655878299649,51.138397,4.2069425
375,1238083318538780672,50.8545255,4.6033045
376,1238082951306412032,51.130239,3.5610574999999995
377,1238081732089393155,50.884046000000005,4.7053865
378,1238081295588220929,50.884046000000005,4.7053865
379,1238079974101463040,50.4457915,3.9699139999999997
380,1238079334654631937,51.125626000000004,3.1361205
381,1238079082631290880,50.884046000000005,4.7053865
382,1238079046250086404,51.2605565,4.3581900000000005
383,1238078944278196230,50.911389,3.5274445
384,1238077631549095938,50.884046000000005,4.7053865
385,1238075985498648576,51.2605565,4.3581900000000005
386,1238073982479486976,51.326901,4.3715475
387,1238073606783078400,50.884046000000005,4.7053865
388,1238072380515328000,51.130239,3.5610574999999995
389,1238072098809053186,51.403167,4.459645
390,1238071180965359621,51.2605565,4.3581900000000005
391,1238069783364538368,50.8469575,3.6193074999999997
392,1238067180949954560,51.326901,4.3715475
393,1238066971016605698,50.793890000000005,3.1498779999999997
394,1238062178789470208,51.2140585,2.922
395,1238061103437025281,51.1594605,4.829109
396,1238061041302548480,50.830700500000006,4.5171965
397,1238060790671970307,50.5011735,4.4767735
398,1238060320716992515,50.5011735,4.4767735
399,1238060308721270789,50.908948,4.219984500000002
400,1238060233223802880,50.887464,3.989641
401,1238059346518556673,50.5011735,4.4767735
402,1238058408193949697,50.5011735,4.4767735
403,1238058332419756032,50.855017,4.375468
404,1238057832928489473,51.08374600000001,3.7145620000000004
405,1238057200045744128,51.208714,3.6200449999999997
406,1238057176184360961,50.959621000000006,4.6375555
407,1238056230154895360,51.333171500000006,3.3050085
408,1238055135483486208,51.096255,4.228372
409,1238055105716457472,50.5011735,4.4767735
410,1238054718573809664,51.0011135,3.7995845
411,1238052102565478400,51.08374600000001,3.7145620000000004
412,1238049640987217920,51.166538,4.8836115000000015
413,1238047652220198912,51.326901,4.3715475
414,1238045836547952640,51.2140585,2.922
415,1238044847128424448,51.208714,3.6200449999999997
416,1238044030140854273,50.959621000000006,4.6375555
417,1238043954530193409,51.08374600000001,3.7145620000000004
418,1238040748177723392,51.08374600000001,3.7145620000000004
419,1238039063078330369,50.855017,4.375468
420,1238037776035205120,50.8625045,4.385111
421,1238037021760815104,51.260733,3.2221634999999997
422,1238035955208065026,50.995511,4.8554875
423,1238034949523070978,51.2605565,4.3581900000000005
424,1238032075699236864,51.1497555,3.341815
425,1238028354357428226,50.9225345,3.208158
426,1238027182888431616,50.8661955,2.7010545
427,1238025885044924417,50.839366999999996,3.359328
428,1238024049177001986,51.2605565,4.3581900000000005
429,1238023779630145536,51.160889000000005,4.2811415
430,1238023540273709056,50.9225345,3.208158
431,1238023405376544768,51.2605565,4.3581900000000005
432,1238023317644292101,51.259747,4.23725
433,1238022164282060801,50.884046000000005,4.7053865
434,1238019243674865665,50.9458645,4.3721165000000015
435,1238017866320039943,51.190582000000006,3.5587565000000003
436,1238017815652847616,51.08374600000001,3.7145620000000004
437,1238017784237490176,50.960605,4.1841495
438,1238013321485389825,50.9246275,5.3133325
439,1238012802738110464,50.9283025,4.4240275
440,1238009703336198146,50.9622685,4.3119770000000015
441,1238006735815794688,51.0011135,3.7995845
442,1238002865484058624,51.270005,4.5041294999999995
443,1237999790623010817,51.2605565,4.3581900000000005
444,1237999774667849729,50.977885,4.449311499999999
445,1237999094888628226,51.08374600000001,3.7145620000000004
446,1237997744503078913,51.2382775,5.138714
447,1237997645513330688,50.995511,4.8554875
448,1237997627918241793,51.034881,4.4595319999999985
449,1237997482111533057,51.260733,3.2221634999999997
450,1237996552284786688,51.260729,3.581043
451,1237995281750405120,50.931863,5.1732245
452,1237993951153381376,50.802761,3.2797940000000003
453,1237993335324913666,51.0011135,3.7995845
454,1237990425799069697,51.326901,4.3715475
455,1237990305288409089,50.802761,3.2797940000000003
456,1237988293213593601,50.8660545,2.872818
457,1237987389601189889,51.2094145,4.0323655
458,1237984619812749313,50.9246275,5.3133325
459,1237984607699697665,51.260733,3.2221634999999997
460,1237982539744231424,50.8469575,3.6193074999999997
461,1237980445163339776,51.259747,4.23725
462,1237980152702947328,50.995511,4.8554875
463,1237973783828410369,50.995511,4.8554875
464,1237969201303822336,50.98558300000001,3.203897
465,1237959192360751104,50.848416,4.4314480000000005
466,1237938101693095936,50.5011735,4.4767735
467,1237915323598340096,51.2605565,4.3581900000000005
468,1238610901038661633,50.802761,3.2797940000000003
469,1238609886172385281,51.034881,4.4595319999999985
470,1238608972480905217,51.034881,4.4595319999999985
471,1238607864417181698,51.2605565,4.3581900000000005
472,1238606683913494529,51.121824,3.2260790000000004
473,1238605112559505408,51.2605565,4.3581900000000005
474,1238604946972475397,51.2605565,4.3581900000000005
475,1238599973215895558,50.9888125,3.512203
476,1238598952049573890,50.9888125,3.512203
477,1238598759359053826,51.11800700000001,3.965336
478,1238597530054770688,50.935899,3.7895095
479,1238596920811106309,50.884046000000005,4.7053865
480,1238596310527246336,51.062333,4.5360725
481,1238596033577390085,51.260733,3.2221634999999997
482,1238595241248264195,50.884046000000005,4.7053865
483,1238592238982234114,50.885311,3.2302035
484,1238589467704856577,51.138397,4.2069425
485,1238586410074099713,51.034881,4.4595319999999985
486,1238586082809110528,51.08374600000001,3.7145620000000004
487,1238585784611024897,51.165833,4.986085500000001
488,1238581295246082050,51.2605565,4.3581900000000005
489,1238576502024933376,51.034881,4.4595319999999985
490,1238575750229483520,51.333171500000006,3.3050085
491,1238574941353713665,51.168756,4.103524
492,1238571793247502336,51.191032,3.100987
493,1238571075006586881,51.270005,4.5041294999999995
494,1238570850896556035,51.039171,5.711582
495,1238570512541986821,51.1594605,4.829109
496,1238569611244830720,51.037844,3.800329
497,1238569162286477312,50.950415500000005,3.4112405
498,1238568941301137408,51.3289905,4.6323870000000005
499,1238568922879795201,50.957361999999996,4.7367475
500,1238568639906959360,51.1594605,4.829109
501,1238567991249420290,51.210597,3.4527930000000002
502,1238567605377564674,51.08374600000001,3.7145620000000004
503,1238566807528751110,51.08374600000001,3.7145620000000004
504,1238566408910442496,51.08374600000001,3.7145620000000004
505,1238565144445235202,51.1594605,4.829109
506,1238563555944923136,51.018511,4.5689595
507,1238563508264017920,50.7490385,5.0522915
508,1238562595633860609,51.087916,2.9567615000000003
509,1238562453094612993,51.08374600000001,3.7145620000000004
510,1238562025015476231,51.08374600000001,3.7145620000000004
511,1238561478984204288,51.08374600000001,3.7145620000000004
512,1238561295881908224,51.2605565,4.3581900000000005
513,1238559988991299584,51.041484000000004,5.5735365
514,1238557444885921793,50.884046000000005,4.7053865
515,1238555893714890757,51.08374600000001,3.7145620000000004
516,1238555721727381504,50.9246275,5.3133325
517,1238551158584684545,51.1600645,4.522571
518,1238551032243904518,51.08374600000001,3.7145620000000004
519,1238550417283448839,51.260733,3.2221634999999997
520,1238549426840502277,50.802761,3.2797940000000003
521,1238549148871405569,50.802761,3.2797940000000003
522,1238547658811289602,51.2140585,2.922
523,1238547069125738499,51.462074,4.4519400000000005
524,1238546445180993537,50.9246275,5.3133325
525,1238545812784889856,50.7374015,3.5007255
526,1238545514557247489,51.1594605,4.829109
527,1238544944282898442,51.240807,4.94684
528,1238544778331029504,50.802761,3.2797940000000003
529,1238544481672146944,50.94709450000001,4.0733855000000005
530,1238542488455053313,51.2605565,4.3581900000000005
531,1238539211378176001,50.884046000000005,4.7053865
532,1238538867722125313,51.046602500000006,3.880665
533,1238538119340789760,51.0524785,5.4288055
534,1238537398675484672,50.87264,3.7172035000000005
535,1238535934011990026,50.9899275,3.871761
536,1238534545596702725,50.881926,4.8295455
537,1238534519009021954,50.864443,3.003726
538,1238533673256980482,51.2605565,4.3581900000000005
539,1238532769233469442,51.260733,3.2221634999999997
540,1238531469397688324,51.08374600000001,3.7145620000000004
541,1238529589325918208,51.1600645,4.522571
542,1238528306250756098,50.864197999999995,3.8069135
543,1238527409739247617,51.165833,4.986085500000001
544,1238527114367979520,51.218175,4.4092459999999996
545,1238526619637231616,51.260733,3.2221634999999997
546,1238525891753500673,50.802761,3.2797940000000003
547,1238525500827541504,51.109826,3.030033
548,1238525218790006784,50.833421,4.847727
549,1238525128599908352,50.829666499999995,3.162577
550,1238524953839968256,51.08374600000001,3.7145620000000004
551,1238524921048977409,51.260729,3.581043
552,1238523192609853441,51.1456475,4.3403995
553,1238523076297490432,50.911389,3.5274445
554,1238522957296816128,50.912478,4.650217
555,1238519225750360071,51.08374600000001,3.7145620000000004
556,1238519158851149824,50.939842999999996,4.565913
557,1238518744118366208,50.881926,4.8295455
558,1238517893408665600,51.0011135,3.7995845
559,1238517410937876480,51.260733,3.2221634999999997
560,1238517256642080768,51.1594605,4.829109
561,1238517240489705472,51.007162,3.3694305
562,1238514384382672896,50.8954745,4.565033000000001
563,1238514250097872897,51.2605565,4.3581900000000005
564,1238513970195116034,50.957361999999996,4.7367475
565,1238512976967204864,50.884046000000005,4.7053865
566,1238512832079114240,51.1241875,2.764548
567,1238511739219697664,50.94709450000001,4.0733855000000005
568,1238511543656079360,51.071828000000004,4.129392
569,1238510291438039040,51.270005,4.5041294999999995
570,1238510221020053504,51.08374600000001,3.7145620000000004
571,1238509846099570689,50.996454,5.0771180000000005
572,1238509195697283075,51.08374600000001,3.7145620000000004
573,1238508557026328577,51.2605565,4.3581900000000005
574,1238508469260607488,51.191032,3.100987
575,1238508403330371588,51.08374600000001,3.7145620000000004
576,1238508295406735361,50.996454,5.0771180000000005
577,1238507277356843013,50.9246275,5.3133325
578,1238506671640653826,51.16393650000001,5.1755825
579,1238506324012523521,51.2605565,4.3581900000000005
580,1238505806888386562,51.333171500000006,3.3050085
581,1238504373929545734,51.2999,3.140572
582,1238503561316663296,51.08374600000001,3.7145620000000004
583,1238502976622297093,51.08374600000001,3.7145620000000004
584,1238502560564207623,51.2140585,2.922
585,1238502491987283968,50.842353499999994,4.470987
586,1238502043339366401,50.829248,3.4487669999999997
587,1238498603045400576,51.08374600000001,3.7145620000000004
588,1238497977989238784,51.08374600000001,3.7145620000000004
589,1238497311346569216,50.8825565,3.08161
590,1238494553906216965,51.0630745,4.7386125
591,1238493664302817280,51.093268,4.3728815
592,1238491501702844417,50.9899275,3.871761
593,1238488019524599808,51.326901,4.3715475
594,1238486689011716098,51.333171500000006,3.3050085
595,1238486668115673089,51.08374600000001,3.7145620000000004
596,1238486149200588801,51.08374600000001,3.7145620000000004
597,1238484557214756867,50.8625045,4.385111
598,1238484545147752449,50.8080925,4.9353845000000005
599,1238484281984499712,50.830700500000006,4.5171965
600,1238483565211463687,50.995511,4.8554875
601,1238483402053103624,51.08374600000001,3.7145620000000004
