,date,id,text,time,retweeted,favorite_count,retweet_count,reply_count,verified_user,location_name,location_lat,location_lon
18,20200311,1237841272699641856,@brinckie in @deafspraaktv stelt dat met de  huidige Corona pandemie nieuwe verkiezingen nu zeker uitgesloten zijn!Daar heeft hij een punt😉!,20:42:12,False,1,0,0,False,Sint-Amands,51.054944000000006,4.2310905000000005
19,20200311,1237840884256747522,@KlasMalika Ben benieuwd of ze je gaan toelaten met die hun lockdown,20:40:39,False,1,0,1,False,Elsene,50.820670500000006,4.375364
20,20200311,1237839933361934338,"Dus inderdaad 6,6 %. Dat is verdomd veel #corona doden in Italië https://t.co/TKedRQqDjI",20:36:52,False,0,0,2,False,Zottegem,50.864198,3.8069135000000003
21,20200311,1237838858437312515,Ach binnenkort zijn al die achterlijken weg. Moedig als ze zijn om het virus op te lopen... https://t.co/oT7vUQWoZU,20:32:36,False,0,0,0,False,Louvain,50.884046,4.7053864999999995
22,20200311,1237838709367738371,Klopp over het dipje van Liverpool en corona: “Snap niet waarom de mening van een voetbaltrainer daarover relevant… https://t.co/0VOA0WVqJC,20:32:00,False,0,0,0,False,Antwerp,51.2605565,4.3581900000000005
23,20200311,1237838586709344258,"Maar hoe goed is deze uitleg!!! Duidelijk, to the point en begrijpelijk ☺️ #corona https://t.co/vXlvinq0M6",20:31:31,False,0,0,0,False,Opwijk,50.960605,4.1841495
24,20200311,1237838071766245377,Ook al gedacht dat de migrantenstroom wel erg bekoeld geraakt door het virus ? Zouden die het nu elders gaan prober… https://t.co/U4iZ0SH2Z5,20:29:28,False,2,0,0,False,Louvain,50.884046,4.7053864999999995
25,20200311,1237836128495046658,#Genkvm GERUCHT supporters van #kvmechelen krijgen in het stadion geen gelegenheid om te eten en te drinken. Er wor… https://t.co/8qfVPL0jZJ,20:21:45,False,0,0,0,False,Herent,50.912478,4.650217
26,20200311,1237835429271023619,Jezus christus als je denken dat we hier overdreven met Corona moet je echt naar Polen kijken. Scholen worden voor… https://t.co/EbrTMzZ1Ed,20:18:58,False,1,0,1,False,Melle,51.0011135,3.7995845
27,20200311,1237835271242211335,Dankzij het uitstelgedrag van onze 🇧🇪 politici stevenen we af op de 🦠COVID-tsunami die professor dokter Herman Goos… https://t.co/SfPnota5q3,20:18:21,False,0,1,0,False,Stabroek,51.326901,4.3715475
28,20200311,1237833911750852609,Gekke dag. Controverse in de thuisstad rond een schijnbaar onschuldige foto van een middelbare school. Artikel over… https://t.co/dbVOiCuLGU,20:12:57,False,4,0,0,False,Waregem,50.8797085,3.3983365
29,20200311,1237831538353549313,@Karinvr066 @Vos65926604 Helaas. De mens op zich is  egoïstisch ingesteld. Pas wanneer mn hen mt gevolgen confronte… https://t.co/6Mq36ThEEB,20:03:31,False,5,0,0,False,Ostend,51.2140585,2.9219999999999997
30,20200311,1237831467230810114,"@da_Vix Vicky, wat vind jij dan van het beleid van het gezondheidsfonds omtrent sociale afstand, kantoren, personee… https://t.co/xxyKgtLa9X",20:03:14,False,0,0,1,False,Aarschot,50.995511,4.8554875
31,20200311,1237831380387745792,In de reeks woorspeling van de dag wil ik mijn steentje bijdragen: Het Coronavirus kan tellen. (Snap je hem?)… https://t.co/x3aKOFUFp8,20:02:53,False,1,0,0,False,Dendermonde,51.0286775,4.095382
32,20200311,1237831022198362112,We hebben de laatste jaren iedereen geleerd wat viraal gaan betekend. Nu is t eens een echt virus en bestaat viraal… https://t.co/UGogrn2n7S,20:01:28,False,1,1,0,False,Ghent,51.083746000000005,3.714562
33,20200311,1237830641934311424,"Dienstmededeling: de Corona Burana gaat niet door aanstaande vrijdag in de @capitolegent. Men zegge het voort. 
Ik keek er zo naar uit....😢",19:59:57,False,0,0,0,False,Zottegem,50.864198,3.8069135000000003
34,20200311,1237829091493101568,@HLN_BE @terzaketv #COVID19 #coronavirus Eindelijk verstandige praat in @terzake. Direct hoogste fase moest ingesch… https://t.co/HS0qdlbzsZ,19:53:47,False,0,0,0,False,Ostend,51.2140585,2.9219999999999997
35,20200311,1237826400448663554,Stel u voor wij kunnen in de zomer niet naar buiten door Corona?,19:43:06,False,1,0,0,False,Mol,51.238277499999995,5.138714
36,20200311,1237825973707472896,Geen tornooi in Qatar voor @BelRedDevils. Betekent dat ook geen matchen tegen sterke tegenstanders voor #euro2020?… https://t.co/mtiDjomg12,19:41:24,False,1,0,1,False,Wachtebeke,51.183482999999995,3.8757675
37,20200311,1237825501198237696,Nu zijn ze ook al tijdens de voorbeschouwing van #ChampionsLeague al bezig over #Corona 🙄,19:39:31,False,2,0,1,False,Bierbeek,50.831752,4.754977
38,20200311,1237824861038411776,Vraag: ben geen panikeur en gebruik mijn gezond verstand. Maar ik zit aan open loket (loket = mijn buro dus ☺️) op… https://t.co/CBHLe22AoW,19:36:59,False,0,0,0,False,Opwijk,50.960605,4.1841495
39,20200311,1237824746416484353,BREAKING: @vanranstmarc heeft een andere trui aan! Ik herhaal: hij heeft een andere trui aan! #corona,19:36:31,False,0,0,0,False,Bilzen,50.869451999999995,5.5329455
40,20200311,1237823729054502917,In de Delhaize verwachten ze wel een lockdown. Er stond meer wijn in promotie dan tijdens de feestdagen 😏,19:32:29,False,11,0,2,False,Ghent,51.083746000000005,3.714562
41,20200311,1237823598577975296,Van de ene minister v volksgezondheid nr de andere bij @terzaketv ...dat zijn er dan 2 van de 9 (!!) Corona is alwe… https://t.co/pT4bKyRKcY,19:31:58,False,1,1,0,False,Mechelen,51.034881,4.459531999999999
42,20200311,1237821577280081926,Ik denk dat wij hier een ander virus hebben dan in de rest van de wereld. https://t.co/tYxRAXHY87,19:23:56,False,8,0,1,False,Ghent,51.083746000000005,3.714562
43,20200311,1237819279204106241,@szzrd Woow! Laat ze niet bijeenkomen... #Corona you know...,19:14:48,False,0,0,0,False,Boechout,51.160064500000004,4.522571
44,20200311,1237815694022127616,"Eigenlijk is het wel straf.Corona zit ondertussen in heel de wereld.
Overal neemt men draconische maatregelen die w… https://t.co/HEOyqgwEXn",19:00:33,False,6,1,5,False,Ghent,51.083746000000005,3.714562
45,20200311,1237814454907256833,@vincentvangeel @mohamedouaamari Dat is dus de essentie van de hele zaak. Gezonde burgerzin. Was je handen regelmat… https://t.co/w01pKb0AxT,18:55:38,False,3,0,0,False,Sint-Pieters-Leeuw,50.788536,4.243494500000001
46,20200311,1237810276399022080,@ArmandVervaeck @abrikozenkoek @Maggie_DeBlock @vanranstmarc @openvld @cdenv @sp_a @vlbelang @de_NVA Of een dag vro… https://t.co/P9JWrbvIAO,18:39:01,False,0,0,0,False,Mechelen,51.034881,4.459531999999999
47,20200311,1237807424498733056,Artevelde nu alleen nog afstandsonderwijs door corona? 😅,18:27:42,False,4,0,2,False,Ghent,51.083746000000005,3.714562
48,20200311,1237807191970787331,@Karinvr066 Die hebben dat virus niet. Allemaal gezonde jonge dokters en apothekers.,18:26:46,False,3,0,0,False,Wetteren,50.9899275,3.8717610000000002
49,20200311,1237805372259385345,@Assita_Kanko @Bart_DeWever Tsjiep tsjiep tsjiep 🤮🤮 .  Shame on you. Neuten op tv en dag erna als een dramaqueen ov… https://t.co/z8cQBV08g0,18:19:32,False,0,0,0,False,Ghent,51.083746000000005,3.714562
50,20200311,1237803823420276737,"Haar oorbellen verslanken. Allez, ik vind dat toch. #Corona #Maggie https://t.co/GGquMH1BgE",18:13:23,False,0,0,0,False,Boechout,51.160064500000004,4.522571
51,20200311,1237803254148456448,"@Mareelge Hey Geert, het festival is binnen vier maanden. We volgen, zoals iedereen, alles op de voet op, en laat o… https://t.co/eaKLF0en55",18:11:07,False,1,1,0,False,Ghent,51.083746000000005,3.714562
52,20200311,1237799387528642561,"Okeee scenario: stel deze corona breekt echt los en er ontstaat een gigantische purge. Wa ga je doen, wie sterft als eerst/laatst, ...",17:55:45,False,0,0,5,False,Mechelen,51.034881,4.459531999999999
53,20200311,1237797581234806786,"Corona hier corona daar corona overal, ik hoor niks anders meer en ik word er zo onozzel van",17:48:35,False,31,18,1,False,Haacht,50.959621,4.6375555
54,20200311,1237797578646880256,Bericht aan onze ministers die zélfs over #COVID19BE ambras moeten maken #Corona https://t.co/U2LTBNat4l,17:48:34,False,5,1,0,False,Haaltert,50.887463999999994,3.9896409999999998
55,20200311,1237797271472914435,Door de omvang van het Coronavirus nemen we ook bij Odisee een aantal maatregelen om de verspreiding van het virus… https://t.co/0EK0WFzKvi,17:47:21,False,1,0,0,False,Aalst,50.947094500000006,4.0733855000000005
56,20200311,1237796689274077188,"Hoelang zitten we nog met dit virus? “Piek van epidemie kan je gewoon niet voorspellen”

https://t.co/Trk1El2PDq",17:45:02,False,0,0,1,False,Koksijde,51.1129855,2.680939
57,20200311,1237795419410714624,"@bluyckx @Drolfons @vanranstmarc Over de splitsing van België, over hoe het communisme toch een succes kan zijn of over het Corona virus?",17:39:59,False,0,0,1,False,Grimbergen,50.9458645,4.372116500000001
58,20200311,1237788662655582208,"Janssen Pharmaceutica: ""Optimistisch dat we een vaccin tegen coronavirus vinden"" https://t.co/1LwqnGMN0m",17:13:08,False,0,0,0,False,Lens,50.57793100000001,3.9031475
59,20200311,1237788634570461194,@LeenknegtGeert @vanranstmarc Dan kan je beter het hele land in een lockdown brengen. Maar is dat economisch te verantwoorden?,17:13:02,False,0,0,1,False,Antwerp,51.2605565,4.3581900000000005
60,20200311,1237787867964940295,"170 miljoen subsidies voor krantenbedeling, maar cruciale info over Covid-19 zit bijna altijd achter een betaalmuur… https://t.co/DF4hMBwCOI",17:09:59,False,0,0,1,False,Ghent,51.083746000000005,3.714562
61,20200311,1237785284357632001,@calleweird @dalle_benjamin @deafspraaktv @bartschols @calleweird  De jeugd kent geen tegenspoed. Duld geen tegensp… https://t.co/Wr4f9g606l,16:59:43,False,2,0,3,False,Ostend,51.2140585,2.9219999999999997
62,20200311,1237781762484420610,"Quid nieuwe opnames van bewoners? Of telt hier het financiële plaatje meer dan het humane?
#corona #woonzorgcentra https://t.co/5C5dywmLGk",16:45:43,False,0,0,0,False,Sint-Pieters-Leeuw,50.788536,4.243494500000001
63,20200311,1237781371982163969,Vraagje : mogen mensen die onder hetzelfde dak wonen nog kussen ? Koppels wel te verstaan … #dtv #Corona,16:44:10,False,1,0,0,False,Ostend,51.2140585,2.9219999999999997
64,20200311,1237777459954749441,Corona mag 100 dagen niet verpesten 😡😡,16:28:37,False,14,21,1,False,Zedelgem,51.125626,3.1361204999999996
65,20200311,1237774492543471619,@Peter75353700 @HLN_BE Een land dat geen totale beslissingen over het Corona virus kan geen  nemen . Is geen land m… https://t.co/UKBAroHLtG,16:16:50,False,1,1,0,False,Mortsel,51.1752325,4.4583960000000005
66,20200311,1237772034391904261,Ineens is iedereen in mijn omgeving corona expert blijkbaar??,16:07:04,False,1,0,0,False,Louvain,50.884046,4.7053864999999995
67,20200311,1237768214244974594,"@Katastroof Een granaat, Corona, geen parkeerplaats in ''t Stad: allemaal hoaxes!",15:51:53,False,1,0,0,False,Boechout,51.160064500000004,4.522571
68,20200311,1237767177593393152,"@vrtnws beste, kunnen jullie nog eens de evolutie en risico 's inzake Corona bij  onze buurlanden en wereldwijd, br… https://t.co/x1AEdWllwD",15:47:46,False,0,0,0,False,Evergem,51.1428115,3.714385
69,20200311,1237766143164719107,Volgende week krijgen wij de eerste lentezon. Tegen april zijn alle #Corona zorgen van de baan.,15:43:39,False,0,0,1,False,Boechout,51.160064500000004,4.522571
70,20200311,1237765637113614342,"Corona, gij verpest dingen voor mij dus mokt da ge aub terug weg bent",15:41:39,False,0,0,0,False,Antwerp,51.2605565,4.3581900000000005
71,20200311,1237765418573541382,@Pieterjanvl Beste manier om een virus uit te roeien,15:40:47,False,0,0,1,False,Sint-Pieters-Leeuw,50.788536,4.243494500000001
72,20200311,1237765405944528896,Ik heb ergens gesolliciteerd &amp; heb vandaag te horen gekregen dat ze de vacature on hold hebben gezet door het corona virus..,15:40:44,False,0,0,0,False,Antwerp,51.2605565,4.3581900000000005
73,20200311,1237764357825626112,"@pufpufpafpaf @oakentersagain Je hebt gedeeltelijk gelijk hierin.
Inderdaad teveel verzwakt je immuniteit.
Maar...… https://t.co/Mg6ouus2JL",15:36:34,False,1,0,0,False,Ostend,51.2140585,2.9219999999999997
74,20200311,1237761792304128002,Als WZC worden we goed geïnformeerd door @ZorgVlaanderen ivm de te nemen maatregelen in het kader van Covid-19. Tra… https://t.co/SRxaLr9Cl6,15:26:22,False,1,0,0,False,Lebbeke,50.9944055,4.1200305
75,20200311,1237757747212541953,@ElsAmpe @BenWeyts Een regering zonder ruggegraat. De verantwoordelijkheden leggen op burgemeesters: downscalen  en… https://t.co/ygqv1X05Ic,15:10:18,False,2,0,1,False,Ostend,51.2140585,2.9219999999999997
76,20200311,1237756351528480771,"Iemand: hoest 
oude mensen die zich grappig voelen: jebt toch geen Corona e 😂😂😂👌👌👌",15:04:45,False,1,0,0,False,Oostkamp,51.121824000000004,3.2260790000000004
77,20200311,1237751625990758402,Corona? 50 man minder en het is opgelost? 🙈 #corona #events https://t.co/cp4900d4C5,14:45:58,False,0,0,0,False,Sint-Truiden,50.813012,5.1968275
78,20200311,1237751269453946882,"Lekker Italiaans eten in Tour en Taxis om 2 nieuwe collega’s van @VFUFFI te verwelkomen, daar maken we in deze… https://t.co/uD2bRPyLbp",14:44:33,False,10,1,1,False,Tour & Taxis,50.864583,4.348762
79,20200311,1237750773263618048,Waarom zijn er in Rusland geen covid-19 slachtoffers ?,14:42:35,False,1,1,1,False,Koksijde,51.1129855,2.680939
80,20200311,1237750372518805506,Denk dat het beter is voor ons land ook volledige lockdown,14:40:59,False,0,0,0,False,Geetbets,50.889955,5.126658
81,20200311,1237749569192165377,"2 nieuwe overlijdens door het corona-virus in België, 47 nieuwe besmettingen. 1 van de slachtoffers is de man van 7… https://t.co/BtAq78Yz8O",14:37:48,False,7,0,2,False,Herentals,51.1594605,4.829109
82,20200311,1237745432949817345,En vrijdag gaan we in ‘lock down’...#corona #coronavirus,14:21:22,False,36,3,5,False,Mol,51.238277499999995,5.138714
83,20200311,1237732179049840642,We spelen niet! #daens #studio100 #corona #coronavirus https://t.co/OswdZzf3ES,13:28:42,False,28,1,4,False,Mol,51.238277499999995,5.138714
84,20200311,1237731817572184064,Amai 😳  🇳🇱 503 🦠 en 5 doden bij onze Noorderburen 🇳🇱 🦠😷#Netherlands #Nederland #covidnl #COVID19 #Covid_19… https://t.co/cV3YOzw8qq,13:27:15,False,1,0,0,False,Stabroek,51.326901,4.3715475
85,20200311,1237730905231327232,@PhilKerck @kristofcalvo @de_NVA Spijtig dat hem Corona toewensen niet helpt om die irritante zeveraar het zwijgen… https://t.co/FIIrQ6dgCI,13:23:38,False,2,0,0,False,Ghent,51.083746000000005,3.714562
86,20200311,1237730038579150848,Preventieve sluiting hogeschool pxl in Hasselt is een feit voor tenminste 3 weken! Ben heel benieuwd (als nieuwe st… https://t.co/XTQ6SSax9g,13:20:11,False,1,0,0,False,Bocholt,51.176707,5.568391500000001
87,20200311,1237728339856588802,"Er sterven mensen, de (rest)regering durft/wil/kan geen knopen doorhakken om verdere verspreiding te voorkomen, maa… https://t.co/JvkMcF9d5Z",13:13:26,False,1,0,0,False,Brussels,50.855017000000004,4.375468
88,20200311,1237727977422630914,"Tous ensemble achter de visie van @vanranstmarc is toch duidelijke taal #Corona #COVID19 .
Geen uitvluchten of maar… https://t.co/HnDLN7thyy",13:12:00,False,4,1,0,False,Ostend,51.2140585,2.9219999999999997
89,20200311,1237727203183509504,Vrijdag #pyjamadag. Misschien moeten we in tijden van #Corona voor álle leerlingen @BednetBE inrichten. Haalbaar? Lesgeven van thuis uit.,13:08:55,False,1,0,1,False,Laakdal,51.075661,5.0149925
90,20200311,1237726527523041287,Bezoek aan de laboratoria van @Sciensano te Ukkel gevolgd door een infosessie over de impact van het Coronavirus (C… https://t.co/AJrY3wSwG4,13:06:14,False,103,14,0,True,Ukkel,50.790283,4.3627785
91,20200311,1237726166359957505,Ik kan toch niet de enige zijn bij wie de adviezen/maatregelen van de regering in de oren klinkt als: 'om plezier t… https://t.co/tQCmngr2ak,13:04:48,False,41,9,10,False,Tienen,50.8080925,4.9353845
92,20200311,1237725167377428481,Susanne woont in Italië en waarschuwt: 'Jullie beseffen niet hoe ernstig corona is' https://t.co/JALIlQ9ZSg,13:00:50,False,0,0,1,False,Bruges,51.260733,3.2221635
93,20200311,1237723005708615681,Wie is dat corona virus kostbeu?,12:52:14,False,1,0,0,False,Bierbeek,50.831752,4.754977
94,20200311,1237718450375516165,"Mooi pleidooi voor herfederalisering.
Een virus stopt niet aan een taalgrens. https://t.co/hRoF2SI4vg",12:34:08,False,14,4,1,False,Bruges,51.260733,3.2221635
95,20200311,1237715470389784578,Ik oefen mijn fake hoest en nies want wollah meh ik ga op school blijven met deze virus,12:22:18,False,6,0,1,False,Antwerp,51.2605565,4.3581900000000005
96,20200311,1237714698830823424,Het zal schuiven worden op de kalender. #Corona straks geen #ParisRoubaix en ook geen eitjes zoeken 🙉🙈🙊🥚🐣🐥#Pasen https://t.co/XMhk95p03f,12:19:14,False,1,1,0,False,Middelkerke,51.147205,2.8360060000000002
97,20200311,1237714190753763330,"Na enige tijd toch nog eens besteld bij @Bodyenfitshopnl, blijkbaar nog steeds dezelfde problemen, @PostNL telkens… https://t.co/F6ErVhptkr",12:17:13,False,0,0,1,False,Wetteren,50.9899275,3.8717610000000002
98,20200311,1237713183315542017,"@Karinvr066 Om burgers echt wakker te schudden, helpen alleen harde woorden/confrontaties. Sommige, grootste aandee… https://t.co/WuCxaADo7e",12:13:13,False,1,0,0,False,Ostend,51.2140585,2.9219999999999997
99,20200311,1237711769566674944,In tijden van crisis is er duidelijk en leiderschap nodig. Twee dingen die er duidelijk niet zijn. #Corona #COVID19BE,12:07:36,False,14,2,2,False,Louvain,50.884046,4.7053864999999995
100,20200311,1237711584723640321,@jenny68119220 Geen tijd voor POLITIEKE SPELLEKES nu !! #Corona is ZEER ERNSTIG !!,12:06:52,False,2,0,0,False,Bruges,51.260733,3.2221635
101,20200311,1237710422423351296,Bart De Wever (N-VA) na corona-advies rond evenementen: “Er moet een schadefonds komen voor organisatoren”… https://t.co/Hy7wdjRuep,12:02:14,False,0,0,2,False,Antwerp,51.2605565,4.3581900000000005
102,20200311,1237697762801537027,Dit! Er zijn nog alrijd teveel werkgevers die hun WN niet vertrouwen en thuiswerk niet toestaan of de middelen niet… https://t.co/wCjghPiFWV,11:11:56,False,2,0,0,False,Sint-Truiden,50.813012,5.1968275
103,20200311,1237693534158888960,@colorskun Ik krijg Corona van die tekst te lezen,10:55:08,False,0,0,1,False,Louvain,50.884046,4.7053864999999995
104,20200311,1237693455515693057,Je hoeft hier niet bang te zijn voor corona. Airport is uitgestorven https://t.co/ozwtzYKURE,10:54:49,False,0,0,0,False,Brussels Airport (BRU),50.90078,4.484782
105,20200311,1237691042721402880,🇧🇪314 🦠-47 nieuwe - 639 🔬#COVID19 #Belgium #belgië #COVID #COVID19Belgium #COVIDbe https://t.co/hVQcTeQ0Yv https://t.co/Xq1YHi18Gz,10:45:14,False,1,0,1,False,Stabroek,51.326901,4.3715475
106,20200311,1237690479191474176,"“Maak je geen zorgen om corona, je bent toch gezond en jong” is het meest asociale en gevaarlijke argument dat we i… https://t.co/ShYS4Qvadw",10:43:00,False,25,3,1,False,Louvain,50.884046,4.7053864999999995
107,20200311,1237690475815067648,Bon ik ga eindelijk mijn regenpak afhalen in de winkel dus vanaf vanmiddag stralend terrasweer en vanaf morgen moet… https://t.co/0c85DZt0KP,10:42:59,False,3,0,1,False,Ghent,51.083746000000005,3.714562
108,20200311,1237688304671305734,Waarom we NU in lockdown moeten: https://t.co/SAE8t8auqG,10:34:21,False,0,1,0,False,Antwerp,51.2605565,4.3581900000000005
109,20200311,1237686496334876672,@jvluijmans @bjornfripon @MarieNinaah In verslag staat dat bij een griepepidemie 5 á 10 % griep heeft. Deze cijfers… https://t.co/J0KdTHVTv4,10:27:10,False,1,0,1,False,Antwerp,51.2605565,4.3581900000000005
110,20200311,1237682525360852992,Als het Corovid19 virus in de RVT's gaat toeslaan betekent dit 1000den overlijdens. Het is een terechte eis om bezo… https://t.co/NjCLHHubqo,10:11:23,False,0,0,0,False,Merelbeke,50.980468,3.7369885
111,20200311,1237681948904095744,Een vraagje: hoeveel doden moeten er in België vallen vooraleer de economische gevolgen ondergeschikt worden aan de… https://t.co/nqx3BBNTOp,10:09:06,False,2,1,0,False,Lede,50.967318500000005,3.9457955
112,20200311,1237677696357982208,Corona: Cruiseschip Zeebrugge mag aanmeren; niemand van boord - Focus en WTV https://t.co/hc4HeYpuQ1,09:52:12,False,0,0,0,False,Ostend,51.2140585,2.9219999999999997
113,20200311,1237674020058824705,Het Belgisch Corona-plan... https://t.co/AhPCMFGknw,09:37:35,False,21,4,2,False,Herentals,51.1594605,4.829109
114,20200311,1237673464716238849,"Leuk weetje: een vriendin werkt in de keukens van een ziekenhuis. Toen de 1ste besmettingen bij hen binnenkwamen, w… https://t.co/sd37kpeLmU",09:35:23,False,2,0,0,False,Sint-Truiden,50.813012,5.1968275
115,20200311,1237670623830315008,"Corona was all fun and games, totdat de LikeMe concerten in gevaar kwamen",09:24:06,False,31,9,3,False,Wielsbeke,50.913777499999995,3.3722005
116,20200311,1237668785357762560,Ik heb meer risico om aan een kassa corona op te lopen dan in een concert 🤔 waarom alleen alle fun cancellen 😩,09:16:47,False,1,1,0,False,Zwevegem,50.782838,3.381645
117,20200311,1237668569720160257,Scoutsactiviteiten en (groeps)weekends kunnen tot nader order doorgaan mits richtlijnen. Update #corana… https://t.co/JiydRPhBfx,09:15:56,False,5,2,0,False,Kontich,51.1213725,4.441542500000001
118,20200311,1237666803280760832,Als gij mij rust wilt gelaten worden op de bus begin gewoon kei hard te hoesten. Iedereen is toch bang van corona,09:08:55,False,0,0,2,False,Vilvoorde,50.9283025,4.4240275
119,20200311,1237663114755289089,@brunostruys @stubru @JorisBrys @MicheleCuvelier Dat zijn helaas de gevolgen van corona.,08:54:15,False,0,0,0,False,Schaarbeek,50.8625045,4.385111
120,20200311,1237662666216390656,Susanne woont in Italië en waarschuwt: 'Jullie beseffen niet hoe ernstig corona is' https://t.co/yVOuk82Eqg,08:52:28,False,7,3,1,False,Temse,51.138397,4.2069425
121,20200311,1237661631670366209,Gisteren even pintje gaan drinken op café. Iedereen gaf elkaar duchtig handjes en kusjes want ze voelen zich ok. To… https://t.co/q32Fdis8o3,08:48:22,False,10,1,2,False,Beersel,50.747726,4.306246
122,20200311,1237661353164374017,#corona maatregelen op @stubru: mijn persoonlijke plofkap! Eindelijk het gezever van @JorisBrys en @MicheleCuvelier… https://t.co/UkhsMQHB4m,08:47:15,False,44,0,5,False,Schaarbeek,50.8625045,4.385111
123,20200311,1237655712521732099,"Meer en meer competities voeren “gesloten deuren”-maatregel in omwille van corona-virus, zo ook de Oostenrijkse Bun… https://t.co/1gghVTvxsd",08:24:51,False,1,0,0,False,Brussels,50.855017000000004,4.375468
124,20200311,1237652774990512130,Het DeWevervirus is dodelijker dan Corona https://t.co/IY1XtE4PXe,08:13:10,False,6,4,0,False,Sint-Niklaas,51.212241500000005,4.1133375
125,20200311,1237648933809160196,Indien corona goed doorbreekt in de VS is de kans reëel dat er straks noch aan republikeinse noch aan democratische… https://t.co/kzDZsjRjo6,07:57:54,False,0,0,0,False,Roeselare,50.9404165,3.1200425000000003
126,20200311,1237648200296792064,"@Karl_Drabbe @dcnatalie @ZurenBurger Geen probleem Karl, ik voeg je toe aanmijn collectie ergens in de loop van de… https://t.co/l616P6XVG7",07:54:59,False,2,0,0,False,Mechelen,51.034881,4.459531999999999
